airportID,airportName,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,dst
6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,UAKD,47.708333,67.733333,1250,6,U
6079,Vance Winkworth Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,17.205678,-62.589869,14,-4,U
6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,SVVG,8.6241,-71.672819,250,-4,U
6069,Santa Rosa Airport,Santa Rosa,Brazil,SRA,SSZR,-27.9067,-54.5204,984,-3,S
6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,SPNC,-9.878811,-76.204797,6070,-5,U
6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,SLRI,-11,-66,462,-4,U
6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,SLGY,-10.8206,-65.3456,557,-4,U
6054,Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,3.85,-67.91,460,-5,U
6053,Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,5.7,-77.28,12,-5,U
6052,La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.33,-69.58,590,-5,U
6051,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.18,-74.77,573,-5,U
6045,San Cristóbal Airport,San Cristóbal,Ecuador,SCY,SEST,-0.910206,-89.61745,62,-6,U
6042,Ricardo García Posada Airport,El Salvador,Chile,ESR,SCES,-26.3111,-69.7652,5240,-4,S
6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,SBQV,-14.862761,-40.863106,2998,-3,S
6038,Marília Airport,Marília,Brazil,MII,SBML,-22.196892,-49.9264,2122,-3,S
6037,Macaé Airport,Macaé,Brazil,MEA,SBME,-22.343,-41.766,8,-3,S
6026,Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.597669,122.751669,10,8,N
6023,Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.072706,124.545092,12,8,N
6022,Virac Airport,Virac,Philippines,VRC,RPUV,13.576439,124.205672,121,8,N
6021,Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.638311,121.730614,70,8,N
6019,Basco Airport,Basco,Philippines,BSO,RPUO,20.451322,121.979883,291,8,N
6018,Naga Airport,Naga,Philippines,WNP,RPUN,13.584886,123.270239,142,8,N
6016,Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.757567,125.479328,20,8,N
6014,Sanga Sanga Airport,Sanga Sanga,Philippines,SGS,RPMN,5.04699,119.743,15,8,N
6011,General Santos International Airport,General Santos City,Philippines,GES,RPMB,6.106439,125.2353,28,8,N
6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,38.061311,128.669164,241,9,U
6098,Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.73495,177.741483,194,12,N
6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,UKDE,47.867,35.3157,373,2,E
6104,Lozuvatka International Airport,Krivoy Rog,Ukraine,KWG,UKDR,48.0433,33.21,408,2,E
6105,Osnova International Airport,Kharkov,Ukraine,HRK,UKHH,49.924786,36.289986,508,2,E
6106,Ivano Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,UKLI,48.884167,24.686111,919,2,E
6107,Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,UKLN,48.259322,25.980831,826,2,E
6109,Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,UKLU,48.634278,22.263356,383,2,E
6110,Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.03,35.7333,0,4,N
6111,Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.2736,38.0158,377,4,N
6112,Amderma Airport,Amderma,Russia,AMV,ULDD,69.7633,61.5564,13,4,N
6113,Kotlas Airport,Kotlas,Russia,KSZ,ULKK,61.2358,46.6975,184,4,N
6114,Petrozavodsk Airport,Petrozavodsk,Russia,PES,ULPB,61.8852,34.1547,151,4,N
6119,Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,53.8114,86.8772,1024,8,N
6121,Igarka Airport,Igarka,Russia,IAA,UOII,67.4372,86.6219,82,8,N
6122,Grozny Airport,Grozny,Russia,GRV,URMG,43.2981,45.7841,548,4,N
6123,Nalchik Airport,Nalchik,Russia,NAL,URMN,43.5129,43.6366,1461,4,N
6124,Beslan Airport,Beslan,Russia,OGZ,URMO,43.2051,44.6066,1673,4,N
6125,Elista Airport,Elista,Russia,ESL,URWI,46.3739,44.3309,501,4,N
6129,Kearney Municipal Airport,Kearney,United States,EAR,EAR,40.727,-99.0068,2131,-6,A
6130,Mid Delta Regional Airport,Greenville,United States,GLH,GLH,33.4829,-90.9856,131,-6,A
6132,Kingman Airport,Kingman,United States,IGM,IGM,35.2595,-113.938,3449,-7,A
6133,Tri Cities Airport,Pasco,United States,PSC,PSC,46.2647,-119.119,410,-8,A
6134,Akutan Seaplane Base,Akutan,United States,KQA,KQA,54.1325,-165.785,0,-9,A
6135,Grant County Airport,Silver City,United States,SVC,SVC,32.6365,-108.156,5446,-7,A
6136,Lopez Island Airport,Lopez,United States,LPS,S31,48.4839,-122.938,209,-8,A
6137,Salekhard Airport,Salekhard,Russia,SLY,USDD,66.590753,66.611042,218,6,N
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.028479,69.086067,76,6,N
6140,Sovetsky Tyumenskaya Airport,Sovetskiy,Russia,OVS,USHS,61.32,63.6044,351,6,N
6141,Izhevsk Airport,Izhevsk,Russia,IJK,USII,56.8281,53.4575,531,6,N
6142,Pobedilovo Airport,Kirov,Russia,KVX,USKK,58.5033,49.3483,479,4,N
6143,Nadym Airport,Nadym,Russia,NYM,USMM,65.4809,72.6989,49,6,N
6147,Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,40.2154,69.6947,1450,5,U
6148,Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.7277,72.294,1515,5,U
6149,Fergana Airport,Fergana,Uzbekistan,FEG,UTKF,40.3588,71.745,1980,5,U
6150,Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.9846,71.5567,1555,5,U
6151,Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.4884,59.6233,246,5,U
6152,Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.5843,60.6417,320,5,U
6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.8336,65.9215,1365,5,U
6154,Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.286667,67.31,1027,5,U
6156,Belgorod International Airport,Belgorod,Russia,EGO,UUOB,50.6438,36.5901,735,4,N
6158,Lipetsk Airport,Lipetsk,Russia,LPK,UUOL,52.7028,39.5378,584,4,N
6159,Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,67.4886,63.9931,604,6,N
6160,Bugulma Airport,Bugulma,Russia,UUA,UWKB,54.64,52.8017,991,6,N
6162,Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,56.0903,47.3473,558,4,N
6163,Ulyanovsk East Airport,Ulyanovsk,Russia,ULY,UWLW,54.401,48.8027,252,4,N
6164,Orsk Airport,Orsk,Russia,OSW,UWOR,51.0725,58.5956,909,6,N
6165,Penza Airport,Penza,Russia,PEZ,UWPP,53.1106,45.0211,614,4,N
6168,Hubli Airport,Hubli,India,HBX,VAHB,15.3617,75.0849,2171,5.5,N
6172,Shillong Airport,Shillong,India,SHL,VEBI,25.7036,91.9787,2910,5.5,N
6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.106092,91.585939,162,5.5,N
6174,Dimapur Airport,Dimapur,India,DMU,VEMR,25.8839,93.7711,487,5.5,N
6175,Tezpur Airport,Tezpur,India,TEZ,VETZ,26.7091,92.7847,240,5.5,N
6179,Bharatpur Airport,Bharatpur,Nepal,BHR,VNBP,27.6781,84.4294,600,5.75,N
6180,Chandragadhi Airport,Chandragarhi,Nepal,BDP,VNCG,26.570822,88.079578,300,5.75,N
6182,Nepalgunj Airport,Nepalgunj,Nepal,KEP,VNNG,28.103633,81.667006,540,5.75,N
6183,Gan Island Airport,Gan Island,Maldives,GAN,VRMG,-0.693342,73.1556,6,5,U
6184,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,VRMH,6.74423,73.1705,4,5,U
6185,Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,VRMK,1.85917,73.5219,4,5,U
6186,Mae Sot Airport,Tak,Thailand,MAQ,VTPM,16.699856,98.545056,690,7,U
6187,Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,12.668311,108.120272,1729,7,U
6188,Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,20.819386,106.724989,6,7,U
6190,Co Ong Airport,Conson,Vietnam,VCS,VVCS,8.731831,106.632589,20,7,U
6191,Trà Nóc Airport,Can Tho,Vietnam,VCA,VVCT,10.085119,105.711922,9,7,U
6192,Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,21.397481,103.007831,1611,7,U
6193,Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,13.954986,109.042267,80,7,U
6194,Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,14.004522,108.017158,2434,7,U
6195,Vinh Airport,Vinh,Vietnam,VII,VVVH,18.737569,105.670764,23,7,U
6197,Dawei Airport,Dawei,Burma,TVY,VYDW,14.103886,98.203636,84,6.5,U
6198,Kawthoung Airport,Kawthoung,Burma,KAW,VYKT,10.049258,98.538006,180,7,U
6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.409717,119.244494,161,8,N
6209,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.155497,117.432256,59,8,N
6211,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,WAOS,-2.499194,112.974992,50,7,N
6212,Dumatubun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661619,132.731431,10,9,N
6215,Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,3.421,115.154,1400,8,N
6216,Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,3.967,115.05,607,8,N
6217,Mukah Airport,Mukah,Malaysia,MKM,WBGK,2.90639,112.08,13,8,N
6218,Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,3.974,115.618,2900,8,N
6219,Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.84917,115.408,5,8,N
6220,Bario Airport,Bario,Malaysia,BBN,WBGZ,3.73389,115.479,3350,8,N
6222,Kudat Airport,Kudat,Malaysia,KUD,WBKT,6.9225,116.836,10,8,N
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WICT,-5.242339,105.178939,282,7,N
6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.908714,108.387897,7,7,N
6229,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,WITM,5.226681,96.950342,90,7,N
6230,Pulau Pangkor Airport,Pangkor Island,Malaysia,PKG,WMPA,4.24472,100.553,19,8,N
6235,Albany Airport,Albany,Australia,ALH,YABA,-34.9433,117.809,233,8,O
6237,Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.3539,141.721,31,10,O
6238,Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.5653,145.307,878,10,O
6240,Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.8975,139.348,159,10,O
6241,Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,-32.0014,141.472,958,9.5,O
6242,Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.3581,148.952,15,10,O
6243,Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.3461,139.46,300,10,O
6245,Burketown Airport,Burketown,Australia,BUC,YBKT,-17.7486,139.534,21,10,O
6248,Boulia Airport,Boulia,Australia,BQL,YBOU,-22.9133,139.9,542,10,O
6249,Bathurst Airport,Bathurst,Australia,BHS,YBTH,-33.4094,149.652,2435,10,O
6252,Cobar Airport,Cobar,Australia,CAZ,YCBA,-31.5383,145.794,724,10,O
6253,Coober Pedy Airport,Coober Pedy,Australia,CPD,YCBP,-29.04,134.721,740,9.5,O
6255,Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,-20.6686,140.504,616,10,O
6256,Ceduna Airport,Ceduna,Australia,CED,YCDU,-32.1306,133.71,77,9.5,O
6258,Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,-28.03,145.622,630,10,O
6260,Coen Airport,Coen,Australia,CUQ,YCOE,-13.7608,143.114,532,10,O
6262,Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,-17.9403,138.822,153,10,O
6264,Devonport Airport,Devonport,Australia,DPO,YDPO,-41.1697,146.43,33,10,O
6265,Elcho Island Airport,Elcho Island,Australia,ELC,YELD,-12.0194,135.571,101,9.5,O
6266,Esperance Airport,Esperance,Australia,EPR,YESP,-33.6844,121.823,470,8,O
6268,Geraldton Airport,Geraldton,Australia,GET,YGEL,-28.7961,114.707,121,8,O
6269,Gladstone Airport,Gladstone,Australia,GLT,YGLA,-23.8697,151.223,64,10,O
6270,Groote Eylandt Airport,Groote Eylandt,Australia,GTE,YGTE,-13.975,136.46,53,9.5,O
6271,Griffith Airport,Griffith,Australia,GFF,YGTH,-34.2508,146.067,439,10,O
6272,Horn Island Airport,Horn Island,Australia,HID,YHID,-10.5864,142.29,43,10,O
6275,Hughenden Airport,Hughenden,Australia,HGD,YHUG,-20.815,144.225,1043,10,O
6276,Julia Creek Airport,Julia Creek,Australia,JCK,YJLC,-20.6683,141.723,404,10,O
6278,King Island Airport,King Island,Australia,KNS,YKII,-39.8775,143.878,132,10,O
6281,Kowanyama Airport,Kowanyama,Australia,KWM,YKOW,-15.4856,141.751,35,10,O
6285,Lord Howe Island Airport,Lord Howe Island,Australia,LDH,YLHI,-31.5383,159.077,5,10.5,O
6286,Lockhart River Airport,Lockhart River,Australia,IRG,YLHR,-12.7869,143.305,77,10,O
6287,Lismore Airport,Lismore,Australia,LSY,YLIS,-28.8303,153.26,35,10,O
6289,Longreach Airport,Longreach,Australia,LRE,YLRE,-23.4342,144.28,627,10,O
6294,Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.9086,149.901,7,10,O
6295,Milingimbi Airport,Milingimbi,Australia,MGT,YMGB,-12.0944,134.894,53,9.5,O
6296,Maningrida Airport,Maningrida,Australia,MNG,YMGD,-12.0561,134.234,123,9.5,O
6297,McArthur River Mine Airport,McArthur River Mine,Australia,MCV,YMHU,-16.4425,136.084,131,9.5,O
6298,Mildura Airport,Mildura,Australia,MQL,YMIA,-34.2292,142.086,167,10,O
6300,Moree Airport,Moree,Australia,MRZ,YMOR,-29.4989,149.845,701,10,O
6301,Moranbah Airport,Moranbah,Australia,MOV,YMRB,-22.0578,148.077,770,10,O
6302,Moruya Airport,Moruya,Australia,MYA,YMRY,-35.8978,150.144,14,10,O
6303,Mount Gambier Airport,Mount Gambier,Australia,MGB,YMTG,-37.7456,140.785,212,9.5,O
6304,Mornington Island Airport,Mornington Island,Australia,ONG,YMTI,-16.6625,139.178,33,9,O
6307,Narrandera Airport,Narrandera,Australia,NRA,YNAR,-34.7022,146.512,474,10,O
6308,Narrabri Airport,Narrabri,Australia,NAA,YNBR,-30.3192,149.827,788,10,O
6309,Normanton Airport,Normanton,Australia,NTN,YNTN,-17.6836,141.07,73,10,O
6310,Newman Airport,Newman,Australia,ZNE,YNWN,-23.4178,119.803,1724,8,O
6311,Olympic Dam Airport,Olympic Dam,Australia,OLP,YOLD,-30.485,136.877,343,9.5,O
6314,Paraburdoo Airport,Paraburdoo,Australia,PBO,YPBO,-23.1711,117.745,1406,8,O
6315,Cocos Keeling Island Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,YPCC,-12.1883,96.8339,10,6.5,U
6316,Gove Airport,Gove,Australia,GOV,YPGV,-12.2694,136.818,192,9.5,O
6317,Parkes Airport,Parkes,Australia,PKE,YPKS,-33.1314,148.239,1069,10,O
6318,Port Lincoln Airport,Port Lincoln,Australia,PLO,YPLC,-34.6053,135.88,36,9.5,O
6319,Pormpuraaw Airport,Pormpuraaw,Australia,EDR,YPMP,-14.8967,141.609,10,10,O
6320,Port Macquarie Airport,Port Macquarie,Australia,PQQ,YPMQ,-31.4358,152.863,12,10,O
6322,Quilpie Airport,Quilpie,Australia,ULP,YQLP,-26.6122,144.253,655,10,O
6324,Roma Airport,Roma,Australia,RMA,YROM,-26.545,148.775,1032,10,O
6325,St George Airport,St George,Australia,SGO,YSGE,-28.0497,148.595,656,10,O
6329,Thargomindah Airport,Thargomindah,Australia,XTG,YTGM,-27.9864,143.811,433,10,O
6333,Windorah Airport,Windorah,Australia,WNR,YWDH,-25.4131,142.667,452,10,O
6334,Whyalla Airport,Whyalla,Australia,WYA,YWHA,-33.0589,137.514,41,9.5,O
6337,Winton Airport,Winton,Australia,WIN,YWTN,-22.3636,143.086,638,10,O
6338,Wynyard Airport,Burnie,Australia,BWT,YWYY,-40.9989,145.731,62,10,O
6341,Beijing Nanyuan Airport,Beijing,China,NAY,ZBBB,39.7825,116.387778,0,8,U
6342,Chifeng Airport,Chifeng,China,CIF,ZBCF,42.235,118.908,0,8,U
6343,Changzhi Airport,Changzhi,China,CIH,ZBCZ,36.2475,113.126,0,8,U
6344,Datong Airport,Datong,China,DAT,ZBDT,40.0603,113.482,3442,8,U
6345,Baita Airport,Hohhot,China,HET,ZBHH,40.851422,111.824103,3556,8,U
6346,Baotou Airport,Baotou,China,BAV,ZBOW,40.56,109.997,3321,8,U
6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.280686,114.6973,233,8,U
6348,Tongliao Airport,Tongliao,China,TGO,ZBTL,43.5567,122.2,0,8,U
6349,Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.083,122.017,0,8,U
6350,Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.9156,115.964,0,8,U
6351,Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.294,0,8,U
6352,Changde Airport,Changde,China,CGD,ZGCD,28.9189,111.64,0,8,U
6353,Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443,692,8,U
6354,Meixian Airport,Meixian,China,MXZ,ZGMX,24.35,116.133,0,8,U
6355,Zhuhai Airport,Zhuhai,China,ZUH,ZGSD,22.0064,113.376,0,8,U
6356,Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.391,295,8,U
6357,Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.2144,110.358,0,8,U
6358,Enshi Airport,Enshi,China,ENH,ZHES,30.3203,109.485,0,8,U
6359,Nanyang Airport,Nanyang,China,NNY,ZHNY,32.9808,112.615,0,8,U
6360,Xiangfan Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0,8,U
6361,Yichang Airport,Yichang,China,YIH,ZHYC,30.671,111.441,0,8,U
6363,Golmud Airport,Golmud,China,GOQ,ZLGM,34.633,98.867,0,8,U
6366,Xining Caojiabu Airport,Xining,China,XNN,ZLXN,36.5275,102.043,0,8,U
6367,Yan'an Airport,Yan'an,China,ENY,ZLYA,36.6369,109.554,0,8,U
6368,Yulin Airport,Yulin,China,UYN,ZLYL,38.2692,109.731,0,8,U
6370,Altai Airport,Altai,Mongolia,LTI,ZMAT,46.3764,96.2211,7260,8,U
6371,Bayankhongor Airport,Bayankhongor,Mongolia,BYN,ZMBH,46.1633,100.704,6085,8,U
6372,Dalanzadgad Airport,Dalanzadgad,Mongolia,DLZ,ZMDZ,43.5917,104.43,4787,8,U
6373,Khovd Airport,Khovd,Mongolia,HVD,ZMKD,47.9541,91.6282,4898,8,U
6374,Muren Airport,Muren,Mongolia,MXV,ZMMN,49.6633,100.099,4272,8,U
6375,Diqing Airport,Shangri-La,China,DIG,ZPDQ,27.7936,99.6772,0,8,U
6376,Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890,8,U
6377,Simao Airport,Simao,China,SYM,ZPSM,22.7933,100.959,0,8,U
6378,Zhaotong Airport,Zhaotong,China,ZAT,ZPZT,27.3256,103.755,0,8,U
6379,Ganzhou Airport,Ganzhou,China,KOW,ZSGZ,25.8258,114.912,0,8,U
6380,Jingdezhen Airport,Jingdezhen,China,JDZ,ZSJD,29.3386,117.176,112,8,U
6381,Jiujiang Lushan Airport,Jiujiang,China,JIU,ZSJJ,29.733,115.983,0,8,U
6382,Quzhou Airport,Quzhou,China,JUZ,ZSJU,28.9658,118.899,0,8,U
6383,Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.55,119.25,0,8,U
6385,Shubuling Airport,Linyi,China,LYI,ZSLY,35.0461,118.412,0,8,U
6386,Quanzhou Airport,Quanzhou,China,JJN,ZSQZ,24.7964,118.59,0,8,U
6387,Tunxi International Airport,Huangshan,China,TXN,ZSTX,29.7333,118.256,0,8,U
6388,Weifang Airport,Weifang,China,WEF,ZSWF,36.6467,119.119,0,8,U
6389,Weihai Airport,Weihai,China,WEH,ZSWH,37.1871,122.229,145,8,U
6390,Wuxi Airport,Wuxi,China,WUX,ZSWX,31.4944,120.429,0,8,U
6391,Nanping Wuyishan Airport,Wuyishan,China,WUS,ZSWY,27.7019,118.001,614,8,U
6392,Wenzhou Yongqiang Airport,Wenzhou,China,WNZ,ZSWZ,27.9122,120.852,0,8,U
6393,Yancheng Airport,Yancheng,China,YNZ,ZSYN,33.3856,120.125,0,8,U
6394,Yiwu Airport,Yiwu,China,YIW,ZSYW,29.3447,120.032,0,8,U
6395,Zhoushan Airport,Zhoushan,China,HSN,ZSZS,29.9342,122.362,0,8,U
6396,Qamdo Bangda Airport,Bangda,China,BPX,ZUBD,30.5536,97.1083,14219,8,U
6397,Dachuan Airport,Dazhou,China,DAX,ZUDX,31.3,107.5,0,8,U
6398,Guangyuan Airport,Guangyuan,China,GYS,ZUGU,32.3911,105.702,0,8,U
6399,Luzhou Airport,Luzhou,China,LZO,ZULZ,28.8522,105.393,0,8,U
6400,Mianyang Airport,Mianyang,China,MIG,ZUMY,31.4281,104.741,0,8,U
6401,Nanchong Airport,Nanchong,China,NAO,ZUNC,30.754,106.062,0,8,U
6402,Nyingchi Airport,Nyingchi,China,LZY,ZUNZ,29.3033,94.3353,9675,5.5,U
6403,Wanxian Airport,Wanxian,China,WXN,ZUWX,30.8361,108.406,0,8,U
6404,Aksu Airport,Aksu,China,AKU,ZWAK,41.2625,80.2917,0,8,U
6406,Kuqa Airport,Kuqa,China,KCA,ZWKC,41.7181,82.9869,3524,8,U
6407,Korla Airport,Korla,China,KRL,ZWKL,41.6978,86.1289,0,8,U
6408,Karamay Airport,Karamay,China,KRY,ZWKM,45.617,84.883,0,8,U
6409,Yining Airport,Yining,China,YIN,ZWYN,43.9558,81.3303,0,8,U
6410,Heihe Airport,Heihe,China,HEK,ZYHE,50.25,127.3,8530,8,U
6411,Jiamusi Airport,Jiamusi,China,JMU,ZYJM,46.843394,130.465389,262,8,U
6412,Jinzhou Airport,Jinzhou,China,JNZ,ZYJZ,41.1014,121.062,0,8,U
6413,Qiqihar Sanjiazi Airport,Qiqihar,China,NDG,ZYQQ,47.239628,123.918131,477,8,U
6414,Yanji Airport,Yanji,China,YNJ,ZYYJ,42.8828,129.451258,624,8,U
6427,Anqing Airport,Anqing,China,AQG,ZSAQ,30.5822,117.0502,0,8,N
6428,Jing Gang Shan Airport,Ji An,China,JGS,\N,26.8997,114.7375,0,8,N
6429,Shanhaiguan Airport,Qinhuangdao,China,SHP,ZBSH,39.9681,119.731,0,8,N
6430,Zhangxiao,Yuncheng,China,YCU,ZBYC,35.018,110.993,0,8,N
6431,Lanzhou Airport,Lanzhou,China,LHW,ZLAN,36.117,103.617,0,8,N
6432,Jiayuguan Airport,Jiayuguan,China,JGN,ZLJQ,39.8569,98.3414,0,8,N
6433,Dandong,Dandong,China,DDG,ZYDD,40.0255,124.2866,0,8,N
6434,Ordos Ejin Horo,Dongsheng,China,DSN,ZBDS,39.85,110.033,0,8,N
6443,Dibrugarh Airport,Dibrugarh,India,DIB,\N,27.4839,95.0169,362,5.5,N
6448,Grand Canyon West Airport,Grand Canyon West,United States,GCW,\N,35.5925,-113.4859,4825,-8,U
6449,Boulder City Municipal Airport,Boulder City,United States,BLD,KBVU,35.5651,-114.514,2201,-8,U
6456,Provincetown Muni,Provincetown,United States,PVC,KPVC,42.071945,-70.22139,9,-5,A
6457,Kenmore Air Harbor Seaplane Base,Seattle,United States,LKE,KW55,47.629,-122.339,14,-7,A
6460,Saint Barthelemy,Gustavia,France,SBH,TFFJ,17.9023,-62.8324,50,-4,E
6463,Belize City Municipal Airport,Belize,Belize,TZA,\N,17.5344,-88.298,15,-6,N
6466,Tambow,Tambow,Russia,TBW,UUOT,52.81,41.48,126,4,N
6476,Mt. Fuji Shizuoka Airport,Shizuoka,Japan,FSZ,RJNS,34.796111,138.189444,433,9,N
6477,Erechim Airport,Erechim,Brazil,ERM,SSER,-27.6619,-52.2683,2498,-3,S
6485,Navoi Airport,Navoi,Uzbekistan,NVI,UTSA,40.1172,65.1708,0,5,E
6492,Ain Arnat Airport,Setif,Algeria,QSF,DAAS,36.1781,5.32449,3360,0,U
6493,La Rochelle-Ile de Re,La Rochelle,France,LRH,LFBH,46.1792,-1.19528,74,1,E
6494,Friedman Mem,Hailey,United States,SUN,KSUN,43.504444,-114.296194,5320,-7,A
6500,Mason City Municipal,Mason City,United States,MCW,KMCW,43.2247,-93.4067,1243,-5,A
6944,Jining Airport ,Jining,China,JNG,\N,35.417,116.533,1540,8,U
6943,Heilongjiang Mohe Airport,Mohe County,China,OHE,\N,52.915,122.427,1500,8,U
6940,Tunoshna,Yaroslavl,Russia,IAR,UUDL,57.56066668,40.15736945,270,4,N
6926,Rimatara,Rimatara,French Polynesia,RMT,NTAM,-22.637253,-152.805192,56,-10,U
6924,Ust-Kut,Ust-Kut,Russia,UKX,UITT,56.85,105.7167,2033,9,N
6919,Bellona,Bellona,Solomon Islands,BNY,\N,-11.302,159.8,3,11,U
6916,Pangborn Field,Wenatchee,United States,EAT,KEAT,47.398,-120.206,1249,-8,A
6913,Aeroporto Prefeito Octavio de Almeida Neves,Sao Joao del Rei,Brazil,JDR,\N,-21.0864,-44.2258,3120,-3,S
6795,Choibalsan Airport,Choibalsan,Mongolia,COQ,ZMCD,48.1357,114.646,2457,8,U
6794,Taree Airport,Taree,Australia,TRO,YTRE,-31.8886,152.514,38,10,U
6793,Orange Airport,Orange,Australia,OAG,YORG,-33.3817,149.133,3115,10,U
6792,Grafton Airport,Grafton,Australia,GFN,YGFN,-29.7594,153.03,110,10,U
6791,Marinduque Airport,Gasan,Philippines,MRQ,RPUW,13.360967,121.825583,32,8,N
6789,St Augustin Airport,St-Augustin,Canada,YIF,CYIF,51.2117,-58.6583,20,-4,A
6788,Vieques Airport,Vieques Island,Puerto Rico,VQS,TJCG,18.1158,-65.4227,19,-4,U
6787,Kalay Airport,Kalemyo,Myanmar,KMV,VYKL,23.188811,94.051094,499,6.5,U
6782,Mus Airport,Mus,Turkey,MSR,LTCK,38.747769,41.661236,4157,2,E
6780,Anadolu Airport,Eskissehir,Turkey,AOE,LTBY,39.809858,30.519378,2588,2,E
6779,Katima Mulilo Airport,Mpacha,Namibia,MPA,FYKM,-17.6344,24.1767,3144,1,S
6778,Walvis Bay Airport,Walvis Bay,Namibia,WVB,FYWB,-22.9799,14.6453,299,1,S
